,time,mig,fst
0,100,0.0,0.267991928854
1,100,0.0,0.00635159866509
2,100,0.0,0.0508407777194
3,100,0.0,0.083057434864
4,100,0.0,0.0521571152608
5,100,0.0,0.0601662674369
6,100,0.0,0.0033793458961
7,100,0.0,0.00683760683761
8,100,0.0,0.0380574363764
9,100,0.0,0.059847350025
10,100,0.0,0.0351653774146
11,100,0.0,0.025020482763
12,100,0.0,-0.00541986827662
13,100,0.0,0.034430427772
14,100,0.0,-0.0113528855251
15,100,0.0,-0.00632644453817
16,100,0.0,-0.00404982043249
17,100,0.0,0.0452314536916
18,100,0.0,0.0102182196051
19,100,0.0,0.000967173010184
20,100,0.0,0.0586416024355
21,100,0.0,0.000712619849702
22,100,0.0,-0.0111723942865
23,100,0.0,-0.0152644657437
24,100,0.0,0.000347906760988
25,100,0.0,-0.00118524715889
26,100,0.0,0.00719643219136
27,100,0.0,-0.00695276912012
28,100,0.0,0.0383393348867
29,100,0.0,0.0193080212518
30,100,0.0,0.0450613298903
31,100,0.0,0.118982200454
32,100,0.0,-0.0186648232273
33,100,0.0,-0.0128487903932
34,100,0.0,0.0359993974996
35,100,0.0,0.00159744408946
36,100,0.0,-0.0052170672629
37,100,0.0,0.0574550765459
38,100,0.0,0.0612256377085
39,100,0.0,0.0122496597317
40,100,0.0,0.00949633369395
41,100,0.0,-0.00895603812757
42,100,0.0,0.0332326283988
43,100,0.0,0.0191941019448
44,100,0.0,0.0292524377031
45,100,0.0,0.0394753227346
46,100,0.0,0.00575373993096
47,100,0.0,0.0161857846587
48,100,0.0,-0.0110901657404
49,100,0.0,0.000786163522013
50,100,0.0,0.0334728033473
51,100,0.0,0.014911386125
52,100,0.0,0.107926778763
53,100,0.0,0.0316205533597
54,100,0.0,0.00966183574879
55,100,0.0,0.0274061087017
56,100,0.0,0.100923272843
57,100,0.0,0.0676502903783
58,100,0.0,0.0729750968756
59,100,0.0,0.0314620604565
60,100,0.0,0.0108128109197
61,100,0.0,-0.00145205864443
62,100,0.0,-0.0155597118867
63,100,0.0,-0.0189923803025
64,100,0.0,0.0408916097638
65,100,0.0,-0.0081247665297
66,100,0.0,0.108458680957
67,100,0.0,-0.00649980597594
68,100,0.0,0.00720402337909
69,100,0.0,0.0334286812108
70,100,0.0,-0.0102757147217
71,100,0.0,-0.00550964187328
72,100,0.0,0.0114843833852
73,100,0.0,0.0469220835127
74,100,0.0,-0.00552553281924
75,100,0.0,0.00104508270568
76,100,0.0,-0.0173893405601
77,100,0.0,0.00547445255474
78,100,0.0,0.00603808639108
79,100,0.0,-0.0129266402969
80,100,0.0,0.0432861726187
81,100,0.0,0.00622108789281
82,100,0.0,0.154658429711
