,time,mig,fst
0,100,0.0,0.113033155399
1,100,0.0,0.0223030057707
2,100,0.0,0.166274544453
3,100,0.0,0.210803638671
4,100,0.0,0.490337667905
5,100,0.0,0.248756100488
6,100,0.0,0.0714678678214
7,100,0.0,0.308156055502
8,100,0.0,0.173274824056
9,100,0.0,0.238483022943
10,100,0.0,0.180425317288
11,100,0.0,0.290631087426
12,100,0.0,1.38777878078e-16
13,100,0.0,0.0851576755999
14,100,0.0,0.307339449541
15,100,0.0,0.343465518255
16,100,0.0,0.0828771391283
17,100,0.0,0.293015570049
18,100,0.0,0.0555555555556
19,100,0.0,0.276592034255
20,100,0.0,0.0726515431172
21,100,0.0,0.10945023961
22,100,0.0,0.181447596659
23,100,0.0,0.272256518726
24,100,0.0,0.0555555555556
25,100,0.0,0.0134877734878
26,100,0.0,0.119922246979
27,100,0.0,0.410573597037
28,100,0.0,0.0894901619244
29,100,0.0,0.100230612779
30,100,0.0,0.114107155406
31,100,0.0,0.0543770204613
32,100,0.0,0.138942337281
33,100,0.0,0.152270427931
34,100,0.0,0.00723404255319
35,100,0.0,0.133522829493
36,100,0.0,0.0619186212407
37,100,0.0,0.0141340319912
38,100,0.0,0.139917845651
39,100,0.0,0.331831989154
40,100,0.0,0.271371163331
41,100,0.0,0.16454201528
42,100,0.0,0.162321986409
43,100,0.0,0.238802099922
44,100,0.0,0.216552155951
45,100,0.0,0.017977977978
46,100,0.0,0.0589312826243
47,100,0.0,0.119089589692
48,100,0.0,0.1388790192
49,100,0.0,0.0336338341715
50,100,0.0,0.25730761871
51,100,0.0,0.183798390194
52,100,0.0,0.0475113122172
53,100,0.0,0.027027027027
54,100,0.0,0.0406108597285
55,100,0.0,0.113046165965
56,100,0.0,0.0690889593013
57,100,0.0,0.0601091228656
58,100,0.0,0.212996029731
59,100,0.0,0.103130522835
60,100,0.0,0.0907242745258
61,100,0.0,0.272841733116
62,100,0.0,0.0300113590205
63,100,0.0,0.111709664187
64,100,0.0,0.0141340319912
65,100,0.0,0.119243450077
66,100,0.0,0.233674546154
67,100,0.0,0.0407943922509
68,100,0.0,0.0439590578697
69,100,0.0,0.31703710348
70,100,0.0,0.027027027027
71,100,0.0,0.0214780991037
72,100,0.0,0.0814327556576
73,100,0.0,0.152373324681
74,100,0.0,0.238298648747
75,100,0.0,0.0134877734878
76,100,0.0,0.0296803652968
77,100,0.0,0.196957211825
78,100,0.0,0.210682800363
79,100,0.0,0.25707271452
80,100,0.0,0.190317239068
81,100,0.0,0.0768568138182
82,100,0.0,0.143735579224
83,100,0.0,0.286396885812
84,100,0.0,0.133753522742
85,100,0.0,0.162324847845
86,100,0.0,0.00805984555985
87,100,0.0,0.0550024489242
88,100,0.0,0.193054444056
89,100,0.0,0.243960922211
90,100,0.0,0.262948864382
91,100,0.0,0.227545452669
92,100,0.0,0.0809698878905
93,100,0.0,0.282397483193
94,100,0.0,0.171496053643
95,100,0.0,0.232081426098
96,100,0.0,0.0973499720803
97,100,0.0,0.186363305228
98,100,0.0,0.126362253354
99,100,0.0,0.347162042707
100,100,0.0,0.296666071368
101,100,0.0,0.184680599868
102,100,0.0,0.0935251798561
103,100,0.0,0.0133333333333
104,100,0.0,0.145514646689
105,100,0.0,0.0772216016688
106,100,0.0,0.331717210266
107,100,0.0,0.106957632075
108,100,0.0,0.471277044378
109,100,0.0,0.154353479783
110,100,0.0,0.100884763452
111,100,0.0,0.125512101585
112,100,0.0,0.299531304758
113,100,0.0,0.314676175117
114,100,0.0,0.190856456306
115,100,0.0,0.0472479808093
116,100,0.0,0.0486991813917
117,100,0.0,0.233353084068
118,100,0.0,0.107732458491
119,100,0.0,0.112299118056
120,100,0.0,0.262972073288
121,100,0.0,0.0297860269321
122,100,0.0,0.0645463332125
123,100,0.0,0.00724868376309
124,100,0.0,0.291409724954
125,100,0.0,0.190774476731
126,100,0.0,0.169136582839
127,100,0.0,0.17114427155
128,100,0.0,0.336949537504
129,100,0.0,0.145496342747
130,100,0.0,0.0988048770824
131,100,0.0,1.38777878078e-16
132,100,0.0,0.117647058824
133,100,0.0,0.226006331441
134,100,0.0,1.38777878078e-16
135,100,0.0,0.0275793650794
136,100,0.0,0.323287218501
137,100,0.0,0.164843290288
138,100,0.0,0.180728861939
139,100,0.0,0.289867452135
140,100,0.0,0.366326382972
141,100,0.0,0.110060606221
142,100,0.0,0.18161848357
143,100,0.0,0.0671563144522
144,100,0.0,0.111981838932
145,100,0.0,0.0555555555556
146,100,0.0,0.027027027027
147,100,0.0,0.133812637324
148,100,0.0,0.221117940396
149,100,0.0,0.236119118036
150,100,0.0,0.273848767251
151,100,0.0,0.240195765693
152,100,0.0,0.0705752093798
153,100,0.0,1.38777878078e-16
154,100,0.0,0.231083652389
155,100,0.0,0.082168648803
156,100,0.0,0.0251276964306
157,100,0.0,0.123880288092
158,100,0.0,0.211017404703
159,100,0.0,0.202262173931
160,100,0.0,0.101994692921
161,100,0.0,0.218792521403
162,100,0.0,0.36181750946
163,100,0.0,0.100503568943
164,100,0.0,0.23327792245
165,100,0.0,0.157471495652
166,100,0.0,0.224139245446
167,100,0.0,0.311558784309
168,100,0.0,0.497165394754
169,100,0.0,0.00947161447161
170,100,0.0,0.125275473348
171,100,0.0,0.204354765477
