,SAA,SAa,time,freq,orig
105,0.05202,0.05202,40,5.59714285714e-06,0.02
106,0.05202,0.05202,60,2.85714285714e-06,0.02
107,0.05202,0.05202,80,2.85714285714e-06,0.02
108,0.05402,0.05402,20,0.00135587428571,0.024
109,0.05402,0.05402,40,4.64428571429e-06,0.024
110,0.05402,0.05402,60,2.85714285714e-06,0.024
111,0.05402,0.05402,80,2.85714285714e-06,0.024
112,0.05602,0.05602,20,0.00108877571429,0.023
113,0.05602,0.05602,40,4.22714285714e-06,0.023
114,0.05602,0.05602,60,2.85714285714e-06,0.023
115,0.05602,0.05602,80,2.85714285714e-06,0.023
116,0.05802,0.05802,20,0.000851151428571,0.019
117,0.05802,0.05802,40,3.59142857143e-06,0.019
118,0.05802,0.05802,60,2.85714285714e-06,0.019
119,0.05802,0.05802,80,2.85714285714e-06,0.019
120,0.06002,0.06002,20,0.00068494,0.023
121,0.06002,0.06002,40,3.6e-06,0.023
122,0.06002,0.06002,60,2.85714285714e-06,0.023
123,0.06002,0.06002,80,2.85714285714e-06,0.023
124,0.06202,0.06202,20,0.000544352857143,0.018
125,0.06202,0.06202,40,3.06428571429e-06,0.018
126,0.06202,0.06202,60,2.85714285714e-06,0.018
127,0.06202,0.06202,80,2.85714285714e-06,0.018
128,0.06402,0.06402,20,0.000423971428571,0.018
129,0.06402,0.06402,40,3.24857142857e-06,0.018
130,0.06402,0.06402,60,2.85714285714e-06,0.018
131,0.06402,0.06402,80,2.85714285714e-06,0.018
132,0.06602,0.06602,20,0.000335238571429,0.017
133,0.06602,0.06602,40,3.15e-06,0.017
134,0.06602,0.06602,60,2.85714285714e-06,0.017
135,0.06602,0.06602,80,2.85714285714e-06,0.017
136,0.06802,0.06802,20,0.000270197142857,0.028
137,0.06802,0.06802,40,2.89571428571e-06,0.028
138,0.06802,0.06802,60,2.85714285714e-06,0.028
139,0.06802,0.06802,80,2.85714285714e-06,0.028
140,0.07002,0.07002,20,0.000210841428571,0.03
141,0.07002,0.07002,40,2.94e-06,0.03
142,0.07002,0.07002,60,2.85714285714e-06,0.03
143,0.07002,0.07002,80,2.85714285714e-06,0.03
144,0.07202,0.07202,20,0.000169042857143,0.03
145,0.07202,0.07202,40,2.86285714286e-06,0.03
146,0.07202,0.07202,60,2.85714285714e-06,0.03
147,0.07202,0.07202,80,2.85714285714e-06,0.03
148,0.07402,0.07402,20,0.00013527,0.023
149,0.07402,0.07402,40,2.85714285714e-06,0.023
150,0.07402,0.07402,60,2.85714285714e-06,0.023
151,0.07402,0.07402,80,2.85714285714e-06,0.023
152,0.07602,0.07602,20,0.0001035,0.018
153,0.07602,0.07602,40,2.85714285714e-06,0.018
154,0.07602,0.07602,60,2.85714285714e-06,0.018
155,0.07602,0.07602,80,2.85714285714e-06,0.018
156,0.07802,0.07802,20,8.46e-05,0.022
157,0.07802,0.07802,40,2.85714285714e-06,0.022
158,0.07802,0.07802,60,2.85714285714e-06,0.022
159,0.07802,0.07802,80,2.85714285714e-06,0.022
160,0.08002,0.08002,20,6.68028571429e-05,0.024
161,0.08002,0.08002,40,2.85714285714e-06,0.024
162,0.08002,0.08002,60,2.85714285714e-06,0.024
163,0.08002,0.08002,80,2.85714285714e-06,0.024
164,0.08202,0.08202,20,5.37142857143e-05,0.016
165,0.08202,0.08202,40,2.85714285714e-06,0.016
166,0.08202,0.08202,60,2.85714285714e-06,0.016
167,0.08202,0.08202,80,2.85714285714e-06,0.016
168,0.08402,0.08402,20,4.32214285714e-05,0.019
169,0.08402,0.08402,40,2.85714285714e-06,0.019
170,0.08402,0.08402,60,2.85714285714e-06,0.019
171,0.08402,0.08402,80,2.85714285714e-06,0.019
172,0.08602,0.08602,20,3.36042857143e-05,0.017
173,0.08602,0.08602,40,2.85714285714e-06,0.017
174,0.08602,0.08602,60,2.85714285714e-06,0.017
175,0.08602,0.08602,80,2.85714285714e-06,0.017
176,0.08802,0.08802,20,2.79242857143e-05,0.017
177,0.08802,0.08802,40,2.85714285714e-06,0.017
178,0.08802,0.08802,60,2.85714285714e-06,0.017
179,0.08802,0.08802,80,2.85714285714e-06,0.017
180,0.09002,0.09002,20,2.20985714286e-05,0.017
181,0.09002,0.09002,40,2.85714285714e-06,0.017
182,0.09002,0.09002,60,2.85714285714e-06,0.017
183,0.09002,0.09002,80,2.85714285714e-06,0.017
184,0.09202,0.09202,20,1.693e-05,0.025
185,0.09202,0.09202,40,2.85714285714e-06,0.025
186,0.09202,0.09202,60,2.85714285714e-06,0.025
187,0.09202,0.09202,80,2.85714285714e-06,0.025
188,0.09402,0.09402,20,1.50657142857e-05,0.016
189,0.09402,0.09402,40,2.85714285714e-06,0.016
190,0.09402,0.09402,60,2.85714285714e-06,0.016
191,0.09402,0.09402,80,2.85714285714e-06,0.016
192,0.09602,0.09602,20,1.22614285714e-05,0.019
193,0.09602,0.09602,40,2.85714285714e-06,0.019
194,0.09602,0.09602,60,2.85714285714e-06,0.019
195,0.09602,0.09602,80,2.85714285714e-06,0.019
196,0.09802,0.09802,20,1.035e-05,0.028
197,0.09802,0.09802,40,2.85714285714e-06,0.028
198,0.09802,0.09802,60,2.85714285714e-06,0.028
199,0.09802,0.09802,80,2.85714285714e-06,0.028
200,0.10002,0.10002,20,8.42142857143e-06,0.016
201,0.10002,0.10002,40,2.85714285714e-06,0.016
202,0.10002,0.10002,60,2.85714285714e-06,0.016
203,0.10002,0.10002,80,2.85714285714e-06,0.016
204,0.10202,0.10202,20,7.51428571429e-06,0.017
205,0.10202,0.10202,40,2.85714285714e-06,0.017
206,0.10202,0.10202,60,2.85714285714e-06,0.017
207,0.10202,0.10202,80,2.85714285714e-06,0.017
208,0.10402,0.10402,20,6.32285714286e-06,0.012
209,0.10402,0.10402,40,2.85714285714e-06,0.012
210,0.10402,0.10402,60,2.85714285714e-06,0.012
211,0.10402,0.10402,80,2.85714285714e-06,0.012
212,0.10602,0.10602,20,5.77714285714e-06,0.024
213,0.10602,0.10602,40,2.85714285714e-06,0.024
214,0.10602,0.10602,60,2.85714285714e-06,0.024
215,0.10602,0.10602,80,2.85714285714e-06,0.024
216,0.10802,0.10802,20,5.18714285714e-06,0.024
217,0.10802,0.10802,40,2.85714285714e-06,0.024
218,0.10802,0.10802,60,2.85714285714e-06,0.024
219,0.10802,0.10802,80,2.85714285714e-06,0.024
220,0.11002,0.11002,20,4.49714285714e-06,0.024
221,0.11002,0.11002,40,2.85714285714e-06,0.024
222,0.11002,0.11002,60,2.85714285714e-06,0.024
223,0.11002,0.11002,80,2.85714285714e-06,0.024
224,0.11202,0.11202,20,4.38714285714e-06,0.021
225,0.11202,0.11202,40,2.85714285714e-06,0.021
226,0.11202,0.11202,60,2.85714285714e-06,0.021
227,0.11202,0.11202,80,2.85714285714e-06,0.021
228,0.11402,0.11402,20,3.8e-06,0.019
229,0.11402,0.11402,40,2.85714285714e-06,0.019
230,0.11402,0.11402,60,2.85714285714e-06,0.019
231,0.11402,0.11402,80,2.85714285714e-06,0.019
232,0.11602,0.11602,20,3.63571428571e-06,0.027
233,0.11602,0.11602,40,2.85714285714e-06,0.027
234,0.11602,0.11602,60,2.85714285714e-06,0.027
235,0.11602,0.11602,80,2.85714285714e-06,0.027
236,0.11802,0.11802,20,3.72285714286e-06,0.022
237,0.11802,0.11802,40,2.85714285714e-06,0.022
238,0.11802,0.11802,60,2.85714285714e-06,0.022
239,0.11802,0.11802,80,2.85714285714e-06,0.022
240,0.12002,0.12002,20,3.41428571429e-06,0.019
241,0.12002,0.12002,40,2.85714285714e-06,0.019
242,0.12002,0.12002,60,2.85714285714e-06,0.019
243,0.12002,0.12002,80,2.85714285714e-06,0.019
244,0.12202,0.12202,20,3.34e-06,0.02
245,0.12202,0.12202,40,2.85714285714e-06,0.02
246,0.12202,0.12202,60,2.85714285714e-06,0.02
247,0.12202,0.12202,80,2.85714285714e-06,0.02
248,0.12402,0.12402,20,3.23857142857e-06,0.02
249,0.12402,0.12402,40,2.85714285714e-06,0.02
250,0.12402,0.12402,60,2.85714285714e-06,0.02
251,0.12402,0.12402,80,2.85714285714e-06,0.02
252,0.12602,0.12602,20,3.05571428571e-06,0.015
253,0.12602,0.12602,40,2.85714285714e-06,0.015
254,0.12602,0.12602,60,2.85714285714e-06,0.015
255,0.12602,0.12602,80,2.85714285714e-06,0.015
256,0.12802,0.12802,20,3.09571428571e-06,0.013
257,0.12802,0.12802,40,2.85714285714e-06,0.013
258,0.12802,0.12802,60,2.85714285714e-06,0.013
259,0.12802,0.12802,80,2.85714285714e-06,0.013
260,0.13002,0.13002,20,2.87428571429e-06,0.018
261,0.13002,0.13002,40,2.85714285714e-06,0.018
262,0.13002,0.13002,60,2.85714285714e-06,0.018
263,0.13002,0.13002,80,2.85714285714e-06,0.018
264,0.13202,0.13202,20,3.03142857143e-06,0.029
265,0.13202,0.13202,40,2.85714285714e-06,0.029
266,0.13202,0.13202,60,2.85714285714e-06,0.029
267,0.13202,0.13202,80,2.85714285714e-06,0.029
268,0.13402,0.13402,20,2.87857142857e-06,0.01
269,0.13402,0.13402,40,2.85714285714e-06,0.01
270,0.13402,0.13402,60,2.85714285714e-06,0.01
271,0.13402,0.13402,80,2.85714285714e-06,0.01
272,0.13602,0.13602,20,2.94142857143e-06,0.019
273,0.13602,0.13602,40,2.85714285714e-06,0.019
274,0.13602,0.13602,60,2.85714285714e-06,0.019
275,0.13602,0.13602,80,2.85714285714e-06,0.019
276,0.13802,0.13802,20,2.96285714286e-06,0.011
277,0.13802,0.13802,40,2.85714285714e-06,0.011
278,0.13802,0.13802,60,2.85714285714e-06,0.011
279,0.13802,0.13802,80,2.85714285714e-06,0.011
280,0.14002,0.14002,20,2.85857142857e-06,0.025
281,0.14002,0.14002,40,2.85714285714e-06,0.025
282,0.14002,0.14002,60,2.85714285714e-06,0.025
283,0.14002,0.14002,80,2.85714285714e-06,0.025
284,0.14202,0.14202,20,2.86e-06,0.022
285,0.14202,0.14202,40,2.85714285714e-06,0.022
286,0.14202,0.14202,60,2.85714285714e-06,0.022
287,0.14202,0.14202,80,2.85714285714e-06,0.022
288,0.14402,0.14402,20,2.87857142857e-06,0.017
289,0.14402,0.14402,40,2.85714285714e-06,0.017
290,0.14402,0.14402,60,2.85714285714e-06,0.017
291,0.14402,0.14402,80,2.85714285714e-06,0.017
292,0.14602,0.14602,20,2.87e-06,0.021
293,0.14602,0.14602,40,2.85714285714e-06,0.021
294,0.14602,0.14602,60,2.85714285714e-06,0.021
295,0.14602,0.14602,80,2.85714285714e-06,0.021
296,0.14802,0.14802,20,2.86857142857e-06,0.02
297,0.14802,0.14802,40,2.85714285714e-06,0.02
298,0.14802,0.14802,60,2.85714285714e-06,0.02
299,0.14802,0.14802,80,2.85714285714e-06,0.02
300,0.15002,0.15002,20,2.86428571429e-06,0.029
301,0.15002,0.15002,40,2.85714285714e-06,0.029
302,0.15002,0.15002,60,2.85714285714e-06,0.029
303,0.15002,0.15002,80,2.85714285714e-06,0.029
304,0.15202,0.15202,20,2.85714285714e-06,0.023
305,0.15202,0.15202,40,2.85714285714e-06,0.023
306,0.15202,0.15202,60,2.85714285714e-06,0.023
307,0.15202,0.15202,80,2.85714285714e-06,0.023
308,0.15402,0.15402,20,2.87e-06,0.015
309,0.15402,0.15402,40,2.85714285714e-06,0.015
310,0.15402,0.15402,60,2.85714285714e-06,0.015
