,sel,mig,Fbin,Nbin,freqR,orig,origsd,origmax
383,0.006,0.008,R5,0.0,0.0021,1.006,0.0772269383052,2.0
384,0.006,0.008,R6,0.0,0.0021,1.006,0.0772269383052,2.0
385,0.006,0.008,R7,0.0,0.0021,1.006,0.0772269383052,2.0
386,0.006,0.008,R8,0.0,0.0021,1.006,0.0772269383052,2.0
387,0.006,0.008,R9,0.0,0.0021,1.006,0.0772269383052,2.0
388,0.006,0.008,R10,0.0,0.0021,1.006,0.0772269383052,2.0
389,0.006,0.008,R11,0.0,0.0021,1.006,0.0772269383052,2.0
390,0.006,0.008,R12,0.0,0.0021,1.006,0.0772269383052,2.0
391,0.006,0.008,R13,0.0,0.0021,1.006,0.0772269383052,2.0
392,0.006,0.008,R14,0.0,0.0021,1.006,0.0772269383052,2.0
393,0.006,0.008,R15,0.0,0.0021,1.006,0.0772269383052,2.0
394,0.006,0.008,R16,0.0,0.0021,1.006,0.0772269383052,2.0
395,0.006,0.008,R17,0.0,0.0021,1.006,0.0772269383052,2.0
396,0.006,0.008,R18,0.0,0.0021,1.006,0.0772269383052,2.0
397,0.006,0.008,R19,0.0,0.0021,1.006,0.0772269383052,2.0
398,0.006,0.008,R20,0.0,0.0021,1.006,0.0772269383052,2.0
399,0.006,0.009,R0,19922.0,0.00190380761523,1.007,0.0833726573884,2.0
400,0.006,0.009,R1,33.0,0.00190380761523,1.007,0.0833726573884,2.0
401,0.006,0.009,R2,1.0,0.00190380761523,1.007,0.0833726573884,2.0
402,0.006,0.009,R3,0.0,0.00190380761523,1.007,0.0833726573884,2.0
403,0.006,0.009,R4,0.0,0.00190380761523,1.007,0.0833726573884,2.0
404,0.006,0.009,R5,0.0,0.00190380761523,1.007,0.0833726573884,2.0
405,0.006,0.009,R6,0.0,0.00190380761523,1.007,0.0833726573884,2.0
406,0.006,0.009,R7,0.0,0.00190380761523,1.007,0.0833726573884,2.0
407,0.006,0.009,R8,0.0,0.00190380761523,1.007,0.0833726573884,2.0
408,0.006,0.009,R9,0.0,0.00190380761523,1.007,0.0833726573884,2.0
409,0.006,0.009,R10,0.0,0.00190380761523,1.007,0.0833726573884,2.0
410,0.006,0.009,R11,0.0,0.00190380761523,1.007,0.0833726573884,2.0
411,0.006,0.009,R12,0.0,0.00190380761523,1.007,0.0833726573884,2.0
412,0.006,0.009,R13,0.0,0.00190380761523,1.007,0.0833726573884,2.0
413,0.006,0.009,R14,0.0,0.00190380761523,1.007,0.0833726573884,2.0
414,0.006,0.009,R15,0.0,0.00190380761523,1.007,0.0833726573884,2.0
415,0.006,0.009,R16,0.0,0.00190380761523,1.007,0.0833726573884,2.0
416,0.006,0.009,R17,0.0,0.00190380761523,1.007,0.0833726573884,2.0
417,0.006,0.009,R18,0.0,0.00190380761523,1.007,0.0833726573884,2.0
418,0.006,0.009,R19,0.0,0.00190380761523,1.007,0.0833726573884,2.0
419,0.006,0.009,R20,0.0,0.00190380761523,1.007,0.0833726573884,2.0
420,0.012,0.0,R0,19318.0,0.0341,1.075,0.267161000148,3.0
421,0.012,0.0,R1,25.0,0.0341,1.075,0.267161000148,3.0
422,0.012,0.0,R2,40.0,0.0341,1.075,0.267161000148,3.0
423,0.012,0.0,R3,34.0,0.0341,1.075,0.267161000148,3.0
424,0.012,0.0,R4,27.0,0.0341,1.075,0.267161000148,3.0
425,0.012,0.0,R5,19.0,0.0341,1.075,0.267161000148,3.0
426,0.012,0.0,R6,14.0,0.0341,1.075,0.267161000148,3.0
427,0.012,0.0,R7,8.0,0.0341,1.075,0.267161000148,3.0
428,0.012,0.0,R8,8.0,0.0341,1.075,0.267161000148,3.0
429,0.012,0.0,R9,3.0,0.0341,1.075,0.267161000148,3.0
430,0.012,0.0,R10,3.0,0.0341,1.075,0.267161000148,3.0
431,0.012,0.0,R11,1.0,0.0341,1.075,0.267161000148,3.0
432,0.012,0.0,R12,0.0,0.0341,1.075,0.267161000148,3.0
433,0.012,0.0,R13,0.0,0.0341,1.075,0.267161000148,3.0
434,0.012,0.0,R14,0.0,0.0341,1.075,0.267161000148,3.0
435,0.012,0.0,R15,0.0,0.0341,1.075,0.267161000148,3.0
436,0.012,0.0,R16,0.0,0.0341,1.075,0.267161000148,3.0
437,0.012,0.0,R17,0.0,0.0341,1.075,0.267161000148,3.0
438,0.012,0.0,R18,0.0,0.0341,1.075,0.267161000148,3.0
439,0.012,0.0,R19,0.0,0.0341,1.075,0.267161000148,3.0
440,0.012,0.0,R20,0.0,0.0341,1.075,0.267161000148,3.0
441,0.012,0.001,R0,19090.0,0.0455,1.299,0.545526351334,5.0
442,0.012,0.001,R1,287.0,0.0455,1.299,0.545526351334,5.0
443,0.012,0.001,R2,105.0,0.0455,1.299,0.545526351334,5.0
444,0.012,0.001,R3,41.0,0.0455,1.299,0.545526351334,5.0
445,0.012,0.001,R4,28.0,0.0455,1.299,0.545526351334,5.0
446,0.012,0.001,R5,11.0,0.0455,1.299,0.545526351334,5.0
447,0.012,0.001,R6,5.0,0.0455,1.299,0.545526351334,5.0
448,0.012,0.001,R7,6.0,0.0455,1.299,0.545526351334,5.0
449,0.012,0.001,R8,5.0,0.0455,1.299,0.545526351334,5.0
450,0.012,0.001,R9,0.0,0.0455,1.299,0.545526351334,5.0
451,0.012,0.001,R10,0.0,0.0455,1.299,0.545526351334,5.0
452,0.012,0.001,R11,0.0,0.0455,1.299,0.545526351334,5.0
453,0.012,0.001,R12,0.0,0.0455,1.299,0.545526351334,5.0
454,0.012,0.001,R13,0.0,0.0455,1.299,0.545526351334,5.0
455,0.012,0.001,R14,0.0,0.0455,1.299,0.545526351334,5.0
456,0.012,0.001,R15,0.0,0.0455,1.299,0.545526351334,5.0
457,0.012,0.001,R16,0.0,0.0455,1.299,0.545526351334,5.0
458,0.012,0.001,R17,0.0,0.0455,1.299,0.545526351334,5.0
459,0.012,0.001,R18,0.0,0.0455,1.299,0.545526351334,5.0
460,0.012,0.001,R19,0.0,0.0455,1.299,0.545526351334,5.0
461,0.012,0.001,R20,0.0,0.0455,1.299,0.545526351334,5.0
462,0.012,0.002,R0,18985.0,0.05075,1.361,0.593867830413,4.0
463,0.012,0.002,R1,308.0,0.05075,1.361,0.593867830413,4.0
464,0.012,0.002,R2,144.0,0.05075,1.361,0.593867830413,4.0
465,0.012,0.002,R3,66.0,0.05075,1.361,0.593867830413,4.0
466,0.012,0.002,R4,24.0,0.05075,1.361,0.593867830413,4.0
467,0.012,0.002,R5,13.0,0.05075,1.361,0.593867830413,4.0
468,0.012,0.002,R6,2.0,0.05075,1.361,0.593867830413,4.0
469,0.012,0.002,R7,3.0,0.05075,1.361,0.593867830413,4.0
470,0.012,0.002,R8,2.0,0.05075,1.361,0.593867830413,4.0
471,0.012,0.002,R9,0.0,0.05075,1.361,0.593867830413,4.0
472,0.012,0.002,R10,0.0,0.05075,1.361,0.593867830413,4.0
473,0.012,0.002,R11,0.0,0.05075,1.361,0.593867830413,4.0
474,0.012,0.002,R12,0.0,0.05075,1.361,0.593867830413,4.0
475,0.012,0.002,R13,0.0,0.05075,1.361,0.593867830413,4.0
476,0.012,0.002,R14,0.0,0.05075,1.361,0.593867830413,4.0
477,0.012,0.002,R15,0.0,0.05075,1.361,0.593867830413,4.0
478,0.012,0.002,R16,0.0,0.05075,1.361,0.593867830413,4.0
479,0.012,0.002,R17,0.0,0.05075,1.361,0.593867830413,4.0
480,0.012,0.002,R18,0.0,0.05075,1.361,0.593867830413,4.0
481,0.012,0.002,R19,0.0,0.05075,1.361,0.593867830413,4.0
482,0.012,0.002,R20,0.0,0.05075,1.361,0.593867830413,4.0
483,0.012,0.003,R0,18878.0,0.0542084168337,1.379,0.601131433216,4.0
484,0.012,0.003,R1,351.0,0.0542084168337,1.379,0.601131433216,4.0
485,0.012,0.003,R2,163.0,0.0542084168337,1.379,0.601131433216,4.0
486,0.012,0.003,R3,66.0,0.0542084168337,1.379,0.601131433216,4.0
487,0.012,0.003,R4,28.0,0.0542084168337,1.379,0.601131433216,4.0
488,0.012,0.003,R5,9.0,0.0542084168337,1.379,0.601131433216,4.0
489,0.012,0.003,R6,4.0,0.0542084168337,1.379,0.601131433216,4.0
490,0.012,0.003,R7,2.0,0.0542084168337,1.379,0.601131433216,4.0
491,0.012,0.003,R8,0.0,0.0542084168337,1.379,0.601131433216,4.0
492,0.012,0.003,R9,0.0,0.0542084168337,1.379,0.601131433216,4.0
493,0.012,0.003,R10,0.0,0.0542084168337,1.379,0.601131433216,4.0
494,0.012,0.003,R11,0.0,0.0542084168337,1.379,0.601131433216,4.0
495,0.012,0.003,R12,0.0,0.0542084168337,1.379,0.601131433216,4.0
496,0.012,0.003,R13,0.0,0.0542084168337,1.379,0.601131433216,4.0
497,0.012,0.003,R14,0.0,0.0542084168337,1.379,0.601131433216,4.0
498,0.012,0.003,R15,0.0,0.0542084168337,1.379,0.601131433216,4.0
499,0.012,0.003,R16,0.0,0.0542084168337,1.379,0.601131433216,4.0
500,0.012,0.003,R17,0.0,0.0542084168337,1.379,0.601131433216,4.0
501,0.012,0.003,R18,0.0,0.0542084168337,1.379,0.601131433216,4.0
502,0.012,0.003,R19,0.0,0.0542084168337,1.379,0.601131433216,4.0
503,0.012,0.003,R20,0.0,0.0542084168337,1.379,0.601131433216,4.0
504,0.012,0.004,R0,18900.0,0.055,1.374,0.572821088997,3.0
505,0.012,0.004,R1,340.0,0.055,1.374,0.572821088997,3.0
506,0.012,0.004,R2,164.0,0.055,1.374,0.572821088997,3.0
507,0.012,0.004,R3,65.0,0.055,1.374,0.572821088997,3.0
508,0.012,0.004,R4,39.0,0.055,1.374,0.572821088997,3.0
509,0.012,0.004,R5,7.0,0.055,1.374,0.572821088997,3.0
510,0.012,0.004,R6,6.0,0.055,1.374,0.572821088997,3.0
511,0.012,0.004,R7,0.0,0.055,1.374,0.572821088997,3.0
512,0.012,0.004,R8,0.0,0.055,1.374,0.572821088997,3.0
513,0.012,0.004,R9,0.0,0.055,1.374,0.572821088997,3.0
514,0.012,0.004,R10,0.0,0.055,1.374,0.572821088997,3.0
515,0.012,0.004,R11,0.0,0.055,1.374,0.572821088997,3.0
516,0.012,0.004,R12,0.0,0.055,1.374,0.572821088997,3.0
517,0.012,0.004,R13,0.0,0.055,1.374,0.572821088997,3.0
518,0.012,0.004,R14,0.0,0.055,1.374,0.572821088997,3.0
519,0.012,0.004,R15,0.0,0.055,1.374,0.572821088997,3.0
520,0.012,0.004,R16,0.0,0.055,1.374,0.572821088997,3.0
521,0.012,0.004,R17,0.0,0.055,1.374,0.572821088997,3.0
522,0.012,0.004,R18,0.0,0.055,1.374,0.572821088997,3.0
523,0.012,0.004,R19,0.0,0.055,1.374,0.572821088997,3.0
524,0.012,0.004,R20,0.0,0.055,1.374,0.572821088997,3.0
525,0.012,0.005,R0,18991.0,0.05045,1.355,0.56830889488,4.0
526,0.012,0.005,R1,359.0,0.05045,1.355,0.56830889488,4.0
527,0.012,0.005,R2,138.0,0.05045,1.355,0.56830889488,4.0
528,0.012,0.005,R3,64.0,0.05045,1.355,0.56830889488,4.0
529,0.012,0.005,R4,27.0,0.05045,1.355,0.56830889488,4.0
530,0.012,0.005,R5,10.0,0.05045,1.355,0.56830889488,4.0
531,0.012,0.005,R6,0.0,0.05045,1.355,0.56830889488,4.0
532,0.012,0.005,R7,2.0,0.05045,1.355,0.56830889488,4.0
533,0.012,0.005,R8,0.0,0.05045,1.355,0.56830889488,4.0
534,0.012,0.005,R9,0.0,0.05045,1.355,0.56830889488,4.0
535,0.012,0.005,R10,0.0,0.05045,1.355,0.56830889488,4.0
536,0.012,0.005,R11,0.0,0.05045,1.355,0.56830889488,4.0
537,0.012,0.005,R12,0.0,0.05045,1.355,0.56830889488,4.0
538,0.012,0.005,R13,0.0,0.05045,1.355,0.56830889488,4.0
539,0.012,0.005,R14,0.0,0.05045,1.355,0.56830889488,4.0
540,0.012,0.005,R15,0.0,0.05045,1.355,0.56830889488,4.0
541,0.012,0.005,R16,0.0,0.05045,1.355,0.56830889488,4.0
542,0.012,0.005,R17,0.0,0.05045,1.355,0.56830889488,4.0
543,0.012,0.005,R18,0.0,0.05045,1.355,0.56830889488,4.0
544,0.012,0.005,R19,0.0,0.05045,1.355,0.56830889488,4.0
545,0.012,0.005,R20,0.0,0.05045,1.355,0.56830889488,4.0
546,0.012,0.006,R0,18941.0,0.05295,1.346,0.583338666642,4.0
547,0.012,0.006,R1,327.0,0.05295,1.346,0.583338666642,4.0
548,0.012,0.006,R2,141.0,0.05295,1.346,0.583338666642,4.0
549,0.012,0.006,R3,73.0,0.05295,1.346,0.583338666642,4.0
550,0.012,0.006,R4,29.0,0.05295,1.346,0.583338666642,4.0
551,0.012,0.006,R5,16.0,0.05295,1.346,0.583338666642,4.0
552,0.012,0.006,R6,3.0,0.05295,1.346,0.583338666642,4.0
553,0.012,0.006,R7,0.0,0.05295,1.346,0.583338666642,4.0
554,0.012,0.006,R8,0.0,0.05295,1.346,0.583338666642,4.0
555,0.012,0.006,R9,0.0,0.05295,1.346,0.583338666642,4.0
556,0.012,0.006,R10,0.0,0.05295,1.346,0.583338666642,4.0
557,0.012,0.006,R11,0.0,0.05295,1.346,0.583338666642,4.0
558,0.012,0.006,R12,0.0,0.05295,1.346,0.583338666642,4.0
559,0.012,0.006,R13,0.0,0.05295,1.346,0.583338666642,4.0
560,0.012,0.006,R14,0.0,0.05295,1.346,0.583338666642,4.0
561,0.012,0.006,R15,0.0,0.05295,1.346,0.583338666642,4.0
562,0.012,0.006,R16,0.0,0.05295,1.346,0.583338666642,4.0
563,0.012,0.006,R17,0.0,0.05295,1.346,0.583338666642,4.0
564,0.012,0.006,R18,0.0,0.05295,1.346,0.583338666642,4.0
565,0.012,0.006,R19,0.0,0.05295,1.346,0.583338666642,4.0
566,0.012,0.006,R20,0.0,0.05295,1.346,0.583338666642,4.0
567,0.012,0.007,R0,18985.0,0.05075,1.379,0.609392320267,4.0
568,0.012,0.007,R1,374.0,0.05075,1.379,0.609392320267,4.0
569,0.012,0.007,R2,159.0,0.05075,1.379,0.609392320267,4.0
570,0.012,0.007,R3,62.0,0.05075,1.379,0.609392320267,4.0
571,0.012,0.007,R4,20.0,0.05075,1.379,0.609392320267,4.0
572,0.012,0.007,R5,3.0,0.05075,1.379,0.609392320267,4.0
573,0.012,0.007,R6,3.0,0.05075,1.379,0.609392320267,4.0
574,0.012,0.007,R7,2.0,0.05075,1.379,0.609392320267,4.0
575,0.012,0.007,R8,0.0,0.05075,1.379,0.609392320267,4.0
576,0.012,0.007,R9,0.0,0.05075,1.379,0.609392320267,4.0
577,0.012,0.007,R10,0.0,0.05075,1.379,0.609392320267,4.0
578,0.012,0.007,R11,0.0,0.05075,1.379,0.609392320267,4.0
579,0.012,0.007,R12,0.0,0.05075,1.379,0.609392320267,4.0
580,0.012,0.007,R13,0.0,0.05075,1.379,0.609392320267,4.0
581,0.012,0.007,R14,0.0,0.05075,1.379,0.609392320267,4.0
582,0.012,0.007,R15,0.0,0.05075,1.379,0.609392320267,4.0
583,0.012,0.007,R16,0.0,0.05075,1.379,0.609392320267,4.0
584,0.012,0.007,R17,0.0,0.05075,1.379,0.609392320267,4.0
585,0.012,0.007,R18,0.0,0.05075,1.379,0.609392320267,4.0
586,0.012,0.007,R19,0.0,0.05075,1.379,0.609392320267,4.0
587,0.012,0.007,R20,0.0,0.05075,1.379,0.609392320267,4.0
588,0.012,0.008,R0,18926.0,0.0527527527528,1.38,0.594642749893,4.0
589,0.012,0.008,R1,348.0,0.0527527527528,1.38,0.594642749893,4.0
590,0.012,0.008,R2,157.0,0.0527527527528,1.38,0.594642749893,4.0
591,0.012,0.008,R3,63.0,0.0527527527528,1.38,0.594642749893,4.0
592,0.012,0.008,R4,28.0,0.0527527527528,1.38,0.594642749893,4.0
593,0.012,0.008,R5,10.0,0.0527527527528,1.38,0.594642749893,4.0
594,0.012,0.008,R6,3.0,0.0527527527528,1.38,0.594642749893,4.0
595,0.012,0.008,R7,1.0,0.0527527527528,1.38,0.594642749893,4.0
596,0.012,0.008,R8,0.0,0.0527527527528,1.38,0.594642749893,4.0
597,0.012,0.008,R9,0.0,0.0527527527528,1.38,0.594642749893,4.0
598,0.012,0.008,R10,0.0,0.0527527527528,1.38,0.594642749893,4.0
599,0.012,0.008,R11,0.0,0.0527527527528,1.38,0.594642749893,4.0
600,0.012,0.008,R12,0.0,0.0527527527528,1.38,0.594642749893,4.0
601,0.012,0.008,R13,0.0,0.0527527527528,1.38,0.594642749893,4.0
602,0.012,0.008,R14,0.0,0.0527527527528,1.38,0.594642749893,4.0
603,0.012,0.008,R15,0.0,0.0527527527528,1.38,0.594642749893,4.0
604,0.012,0.008,R16,0.0,0.0527527527528,1.38,0.594642749893,4.0
605,0.012,0.008,R17,0.0,0.0527527527528,1.38,0.594642749893,4.0
606,0.012,0.008,R18,0.0,0.0527527527528,1.38,0.594642749893,4.0
607,0.012,0.008,R19,0.0,0.0527527527528,1.38,0.594642749893,4.0
608,0.012,0.008,R20,0.0,0.0527527527528,1.38,0.594642749893,4.0
609,0.012,0.009,R0,18900.0,0.0540540540541,1.335,0.55567526488,4.0
610,0.012,0.009,R1,359.0,0.0540540540541,1.335,0.55567526488,4.0
611,0.012,0.009,R2,143.0,0.0540540540541,1.335,0.55567526488,4.0
612,0.012,0.009,R3,65.0,0.0540540540541,1.335,0.55567526488,4.0
613,0.012,0.009,R4,30.0,0.0540540540541,1.335,0.55567526488,4.0
614,0.012,0.009,R5,13.0,0.0540540540541,1.335,0.55567526488,4.0
615,0.012,0.009,R6,4.0,0.0540540540541,1.335,0.55567526488,4.0
616,0.012,0.009,R7,2.0,0.0540540540541,1.335,0.55567526488,4.0
617,0.012,0.009,R8,1.0,0.0540540540541,1.335,0.55567526488,4.0
618,0.012,0.009,R9,0.0,0.0540540540541,1.335,0.55567526488,4.0
619,0.012,0.009,R10,0.0,0.0540540540541,1.335,0.55567526488,4.0
620,0.012,0.009,R11,0.0,0.0540540540541,1.335,0.55567526488,4.0
621,0.012,0.009,R12,0.0,0.0540540540541,1.335,0.55567526488,4.0
622,0.012,0.009,R13,0.0,0.0540540540541,1.335,0.55567526488,4.0
623,0.012,0.009,R14,0.0,0.0540540540541,1.335,0.55567526488,4.0
624,0.012,0.009,R15,0.0,0.0540540540541,1.335,0.55567526488,4.0
625,0.012,0.009,R16,0.0,0.0540540540541,1.335,0.55567526488,4.0
626,0.012,0.009,R17,0.0,0.0540540540541,1.335,0.55567526488,4.0
627,0.012,0.009,R18,0.0,0.0540540540541,1.335,0.55567526488,4.0
628,0.012,0.009,R19,0.0,0.0540540540541,1.335,0.55567526488,4.0
629,0.012,0.009,R20,0.0,0.0540540540541,1.335,0.55567526488,4.0
630,0.018,0.0,R0,17347.0,0.13265,1.248,0.490403915156,4.0
631,0.018,0.0,R1,23.0,0.13265,1.248,0.490403915156,4.0
632,0.018,0.0,R2,13.0,0.13265,1.248,0.490403915156,4.0
633,0.018,0.0,R3,5.0,0.13265,1.248,0.490403915156,4.0
634,0.018,0.0,R4,8.0,0.13265,1.248,0.490403915156,4.0
635,0.018,0.0,R5,6.0,0.13265,1.248,0.490403915156,4.0
636,0.018,0.0,R6,6.0,0.13265,1.248,0.490403915156,4.0
637,0.018,0.0,R7,8.0,0.13265,1.248,0.490403915156,4.0
638,0.018,0.0,R8,11.0,0.13265,1.248,0.490403915156,4.0
639,0.018,0.0,R9,15.0,0.13265,1.248,0.490403915156,4.0
640,0.018,0.0,R10,10.0,0.13265,1.248,0.490403915156,4.0
641,0.018,0.0,R11,26.0,0.13265,1.248,0.490403915156,4.0
642,0.018,0.0,R12,27.0,0.13265,1.248,0.490403915156,4.0
643,0.018,0.0,R13,21.0,0.13265,1.248,0.490403915156,4.0
644,0.018,0.0,R14,27.0,0.13265,1.248,0.490403915156,4.0
645,0.018,0.0,R15,22.0,0.13265,1.248,0.490403915156,4.0
646,0.018,0.0,R16,15.0,0.13265,1.248,0.490403915156,4.0
647,0.018,0.0,R17,8.0,0.13265,1.248,0.490403915156,4.0
648,0.018,0.0,R18,8.0,0.13265,1.248,0.490403915156,4.0
649,0.018,0.0,R19,0.0,0.13265,1.248,0.490403915156,4.0
650,0.018,0.0,R20,0.0,0.13265,1.248,0.490403915156,4.0
651,0.018,0.001,R0,12646.0,0.3677,1.949,0.892411900414,6.0
652,0.018,0.001,R1,307.0,0.3677,1.949,0.892411900414,6.0
653,0.018,0.001,R2,174.0,0.3677,1.949,0.892411900414,6.0
654,0.018,0.001,R3,137.0,0.3677,1.949,0.892411900414,6.0
655,0.018,0.001,R4,108.0,0.3677,1.949,0.892411900414,6.0
656,0.018,0.001,R5,111.0,0.3677,1.949,0.892411900414,6.0
657,0.018,0.001,R6,101.0,0.3677,1.949,0.892411900414,6.0
658,0.018,0.001,R7,75.0,0.3677,1.949,0.892411900414,6.0
659,0.018,0.001,R8,86.0,0.3677,1.949,0.892411900414,6.0
660,0.018,0.001,R9,72.0,0.3677,1.949,0.892411900414,6.0
661,0.018,0.001,R10,73.0,0.3677,1.949,0.892411900414,6.0
662,0.018,0.001,R11,56.0,0.3677,1.949,0.892411900414,6.0
663,0.018,0.001,R12,49.0,0.3677,1.949,0.892411900414,6.0
664,0.018,0.001,R13,29.0,0.3677,1.949,0.892411900414,6.0
665,0.018,0.001,R14,18.0,0.3677,1.949,0.892411900414,6.0
666,0.018,0.001,R15,10.0,0.3677,1.949,0.892411900414,6.0
667,0.018,0.001,R16,4.0,0.3677,1.949,0.892411900414,6.0
668,0.018,0.001,R17,1.0,0.3677,1.949,0.892411900414,6.0
669,0.018,0.001,R18,2.0,0.3677,1.949,0.892411900414,6.0
670,0.018,0.001,R19,0.0,0.3677,1.949,0.892411900414,6.0
671,0.018,0.001,R20,0.0,0.3677,1.949,0.892411900414,6.0
672,0.018,0.002,R0,11831.0,0.407857857858,1.957,0.868994246241,5.0
673,0.018,0.002,R1,327.0,0.407857857858,1.957,0.868994246241,5.0
674,0.018,0.002,R2,147.0,0.407857857858,1.957,0.868994246241,5.0
675,0.018,0.002,R3,144.0,0.407857857858,1.957,0.868994246241,5.0
676,0.018,0.002,R4,119.0,0.407857857858,1.957,0.868994246241,5.0
677,0.018,0.002,R5,109.0,0.407857857858,1.957,0.868994246241,5.0
678,0.018,0.002,R6,100.0,0.407857857858,1.957,0.868994246241,5.0
679,0.018,0.002,R7,103.0,0.407857857858,1.957,0.868994246241,5.0
680,0.018,0.002,R8,104.0,0.407857857858,1.957,0.868994246241,5.0
681,0.018,0.002,R9,97.0,0.407857857858,1.957,0.868994246241,5.0
682,0.018,0.002,R10,76.0,0.407857857858,1.957,0.868994246241,5.0
683,0.018,0.002,R11,69.0,0.407857857858,1.957,0.868994246241,5.0
684,0.018,0.002,R12,52.0,0.407857857858,1.957,0.868994246241,5.0
685,0.018,0.002,R13,32.0,0.407857857858,1.957,0.868994246241,5.0
686,0.018,0.002,R14,17.0,0.407857857858,1.957,0.868994246241,5.0
687,0.018,0.002,R15,9.0,0.407857857858,1.957,0.868994246241,5.0
688,0.018,0.002,R16,4.0,0.407857857858,1.957,0.868994246241,5.0
689,0.018,0.002,R17,2.0,0.407857857858,1.957,0.868994246241,5.0
690,0.018,0.002,R18,1.0,0.407857857858,1.957,0.868994246241,5.0
691,0.018,0.002,R19,0.0,0.407857857858,1.957,0.868994246241,5.0
692,0.018,0.002,R20,0.0,0.407857857858,1.957,0.868994246241,5.0
693,0.018,0.003,R0,11568.0,0.4216,2.009,0.913739021822,5.0
694,0.018,0.003,R1,327.0,0.4216,2.009,0.913739021822,5.0
695,0.018,0.003,R2,171.0,0.4216,2.009,0.913739021822,5.0
696,0.018,0.003,R3,159.0,0.4216,2.009,0.913739021822,5.0
697,0.018,0.003,R4,118.0,0.4216,2.009,0.913739021822,5.0
698,0.018,0.003,R5,116.0,0.4216,2.009,0.913739021822,5.0
699,0.018,0.003,R6,120.0,0.4216,2.009,0.913739021822,5.0
700,0.018,0.003,R7,88.0,0.4216,2.009,0.913739021822,5.0
701,0.018,0.003,R8,103.0,0.4216,2.009,0.913739021822,5.0
702,0.018,0.003,R9,100.0,0.4216,2.009,0.913739021822,5.0
703,0.018,0.003,R10,87.0,0.4216,2.009,0.913739021822,5.0
704,0.018,0.003,R11,77.0,0.4216,2.009,0.913739021822,5.0
705,0.018,0.003,R12,40.0,0.4216,2.009,0.913739021822,5.0
706,0.018,0.003,R13,40.0,0.4216,2.009,0.913739021822,5.0
707,0.018,0.003,R14,18.0,0.4216,2.009,0.913739021822,5.0
708,0.018,0.003,R15,7.0,0.4216,2.009,0.913739021822,5.0
709,0.018,0.003,R16,3.0,0.4216,2.009,0.913739021822,5.0
710,0.018,0.003,R17,2.0,0.4216,2.009,0.913739021822,5.0
711,0.018,0.003,R18,1.0,0.4216,2.009,0.913739021822,5.0
712,0.018,0.003,R19,0.0,0.4216,2.009,0.913739021822,5.0
713,0.018,0.003,R20,0.0,0.4216,2.009,0.913739021822,5.0
714,0.018,0.004,R0,11484.0,0.425225225225,1.897,0.87771920339,6.0
715,0.018,0.004,R1,284.0,0.425225225225,1.897,0.87771920339,6.0
716,0.018,0.004,R2,177.0,0.425225225225,1.897,0.87771920339,6.0
717,0.018,0.004,R3,139.0,0.425225225225,1.897,0.87771920339,6.0
718,0.018,0.004,R4,137.0,0.425225225225,1.897,0.87771920339,6.0
719,0.018,0.004,R5,108.0,0.425225225225,1.897,0.87771920339,6.0
720,0.018,0.004,R6,105.0,0.425225225225,1.897,0.87771920339,6.0
721,0.018,0.004,R7,120.0,0.425225225225,1.897,0.87771920339,6.0
722,0.018,0.004,R8,93.0,0.425225225225,1.897,0.87771920339,6.0
723,0.018,0.004,R9,100.0,0.425225225225,1.897,0.87771920339,6.0
724,0.018,0.004,R10,85.0,0.425225225225,1.897,0.87771920339,6.0
725,0.018,0.004,R11,69.0,0.425225225225,1.897,0.87771920339,6.0
726,0.018,0.004,R12,49.0,0.425225225225,1.897,0.87771920339,6.0
727,0.018,0.004,R13,30.0,0.425225225225,1.897,0.87771920339,6.0
728,0.018,0.004,R14,21.0,0.425225225225,1.897,0.87771920339,6.0
729,0.018,0.004,R15,15.0,0.425225225225,1.897,0.87771920339,6.0
730,0.018,0.004,R16,4.0,0.425225225225,1.897,0.87771920339,6.0
731,0.018,0.004,R17,4.0,0.425225225225,1.897,0.87771920339,6.0
732,0.018,0.004,R18,0.0,0.425225225225,1.897,0.87771920339,6.0
733,0.018,0.004,R19,0.0,0.425225225225,1.897,0.87771920339,6.0
734,0.018,0.004,R20,0.0,0.425225225225,1.897,0.87771920339,6.0
735,0.018,0.005,R0,11258.0,0.436536536537,1.916,0.803084055377,4.0
736,0.018,0.005,R1,293.0,0.436536536537,1.916,0.803084055377,4.0
737,0.018,0.005,R2,180.0,0.436536536537,1.916,0.803084055377,4.0
738,0.018,0.005,R3,142.0,0.436536536537,1.916,0.803084055377,4.0
739,0.018,0.005,R4,132.0,0.436536536537,1.916,0.803084055377,4.0
740,0.018,0.005,R5,99.0,0.436536536537,1.916,0.803084055377,4.0
741,0.018,0.005,R6,123.0,0.436536536537,1.916,0.803084055377,4.0
742,0.018,0.005,R7,104.0,0.436536536537,1.916,0.803084055377,4.0
743,0.018,0.005,R8,120.0,0.436536536537,1.916,0.803084055377,4.0
744,0.018,0.005,R9,68.0,0.436536536537,1.916,0.803084055377,4.0
745,0.018,0.005,R10,91.0,0.436536536537,1.916,0.803084055377,4.0
746,0.018,0.005,R11,71.0,0.436536536537,1.916,0.803084055377,4.0
747,0.018,0.005,R12,61.0,0.436536536537,1.916,0.803084055377,4.0
748,0.018,0.005,R13,50.0,0.436536536537,1.916,0.803084055377,4.0
