,SAA,SAa,time,freq,orig
300,0.15002,0.0,20,0.0532857528571,0.021
301,0.15002,0.0,40,0.0274478228571,0.021
302,0.15002,0.0,60,0.0181877385714,0.021
303,0.15002,0.0,80,0.0135044385714,0.021
304,0.15202,0.0,20,0.05279394,0.026
305,0.15202,0.0,40,0.0270963714286,0.026
306,0.15202,0.0,60,0.0179807714286,0.026
307,0.15202,0.0,80,0.01324121,0.026
308,0.15402,0.0,20,0.0521521471429,0.015
309,0.15402,0.0,40,0.0266761314286,0.015
310,0.15402,0.0,60,0.0176167857143,0.015
311,0.15402,0.0,80,0.0130724142857,0.015
312,0.15602,0.0,20,0.0514879371429,0.024
313,0.15602,0.0,40,0.0264676457143,0.024
314,0.15602,0.0,60,0.0174548242857,0.024
315,0.15602,0.0,80,0.01292976,0.024
316,0.15802,0.0,20,0.0507246685714,0.014
317,0.15802,0.0,40,0.0260741371429,0.014
318,0.15802,0.0,60,0.0171952814286,0.014
319,0.15802,0.0,80,0.0126696128571,0.014
320,0.16002,0.0,20,0.0502667142857,0.026
321,0.16002,0.0,40,0.0257970271429,0.026
322,0.16002,0.0,60,0.0171350328571,0.026
323,0.16002,0.0,80,0.0126631985714,0.026
324,0.16202,0.0,20,0.0498264957143,0.024
325,0.16202,0.0,40,0.0255782971429,0.024
326,0.16202,0.0,60,0.0169818442857,0.024
327,0.16202,0.0,80,0.0124951814286,0.024
328,0.16402,0.0,20,0.0492002371429,0.026
329,0.16402,0.0,40,0.0252199514286,0.026
330,0.16402,0.0,60,0.0166910571429,0.026
331,0.16402,0.0,80,0.0123640942857,0.026
332,0.16602,0.0,20,0.0487509242857,0.023
333,0.16602,0.0,40,0.0249491157143,0.023
334,0.16602,0.0,60,0.0165773057143,0.023
335,0.16602,0.0,80,0.0121320057143,0.023
336,0.16802,0.0,20,0.0480747257143,0.032
337,0.16802,0.0,40,0.0247366171429,0.032
338,0.16802,0.0,60,0.0163197271429,0.032
339,0.16802,0.0,80,0.0121456028571,0.032
340,0.17002,0.0,20,0.0475775457143,0.02
341,0.17002,0.0,40,0.0243872528571,0.02
342,0.17002,0.0,60,0.0160812314286,0.02
343,0.17002,0.0,80,0.0118769357143,0.02
344,0.17202,0.0,20,0.0470850614286,0.029
345,0.17202,0.0,40,0.0241235971429,0.029
346,0.17202,0.0,60,0.0159224614286,0.029
347,0.17202,0.0,80,0.0117821971429,0.029
348,0.17402,0.0,20,0.0465554714286,0.025
