,sel,mig,pibin,pifreq
1304,0.048,0.009,1,11201
1305,0.048,0.009,2,3928
1306,0.048,0.009,3,1176
1307,0.048,0.009,4,829
1308,0.048,0.009,5,936
1309,0.048,0.009,6,802
1310,0.048,0.009,7,1492
1311,0.048,0.009,8,872
1312,0.048,0.009,9,844
1313,0.048,0.009,10,1037
1314,0.048,0.009,11,1029
1315,0.048,0.009,12,1200
1316,0.048,0.009,13,1425
1317,0.048,0.009,14,772
1318,0.048,0.009,15,1030
1319,0.048,0.009,16,1491
1320,0.048,0.009,17,1873
1321,0.048,0.009,18,1588
1322,0.048,0.009,19,1491
1323,0.048,0.009,20,1276
1324,0.048,0.009,21,1062
1325,0.048,0.009,22,1524
1326,0.048,0.009,23,1337
1327,0.048,0.009,24,1362
1328,0.048,0.009,25,1792
1329,0.048,0.009,26,958
1330,0.048,0.009,27,1971
1331,0.048,0.009,28,1205
1332,0.048,0.009,29,1336
1333,0.048,0.009,30,1846
1334,0.048,0.009,31,1628
1335,0.048,0.009,32,1779
1336,0.048,0.009,33,2266
1337,0.048,0.009,34,2285
1338,0.054,0.0,0,45865
1339,0.054,0.0,1,538
1340,0.054,0.0,2,1
1341,0.054,0.0,4,19
1342,0.054,0.0,6,163
1343,0.054,0.0,7,96
1344,0.054,0.0,9,96
1345,0.054,0.0,10,99
1346,0.054,0.0,12,38
1347,0.054,0.0,13,17
1348,0.054,0.0,14,36
1349,0.054,0.001,0,126047
1350,0.054,0.001,1,13310
1351,0.054,0.001,2,4640
1352,0.054,0.001,3,1701
1353,0.054,0.001,4,940
1354,0.054,0.001,5,542
1355,0.054,0.001,6,370
1356,0.054,0.001,7,403
1357,0.054,0.001,8,837
1358,0.054,0.001,9,775
1359,0.054,0.001,10,644
1360,0.054,0.001,11,786
1361,0.054,0.001,12,667
1362,0.054,0.001,13,730
1363,0.054,0.001,14,772
1364,0.054,0.001,15,880
1365,0.054,0.001,16,1202
1366,0.054,0.001,17,859
1367,0.054,0.001,18,1097
1368,0.054,0.001,19,889
1369,0.054,0.001,20,990
1370,0.054,0.001,21,825
1371,0.054,0.001,22,1415
1372,0.054,0.001,23,1231
1373,0.054,0.001,24,1349
1374,0.054,0.001,25,1044
1375,0.054,0.001,26,1523
1376,0.054,0.001,27,1786
1377,0.054,0.001,28,986
1378,0.054,0.001,29,1321
1379,0.054,0.001,30,1666
1380,0.054,0.001,31,2009
1381,0.054,0.001,32,2382
1382,0.054,0.001,33,2638
1383,0.054,0.001,34,2625
1384,0.054,0.002,0,120552
1385,0.054,0.002,1,14305
1386,0.054,0.002,2,4661
1387,0.054,0.002,3,1700
1388,0.054,0.002,4,1262
1389,0.054,0.002,5,420
1390,0.054,0.002,6,756
1391,0.054,0.002,7,453
1392,0.054,0.002,8,782
1393,0.054,0.002,9,634
1394,0.054,0.002,10,600
1395,0.054,0.002,11,608
1396,0.054,0.002,12,519
1397,0.054,0.002,13,1200
1398,0.054,0.002,14,740
1399,0.054,0.002,15,1037
1400,0.054,0.002,16,1259
1401,0.054,0.002,17,898
1402,0.054,0.002,18,932
1403,0.054,0.002,19,1072
1404,0.054,0.002,20,889
1405,0.054,0.002,21,1297
1406,0.054,0.002,22,1190
1407,0.054,0.002,23,1212
1408,0.054,0.002,24,1544
1409,0.054,0.002,25,1497
1410,0.054,0.002,26,1727
1411,0.054,0.002,27,1655
1412,0.054,0.002,28,1398
1413,0.054,0.002,29,1762
1414,0.054,0.002,30,2042
1415,0.054,0.002,31,1851
1416,0.054,0.002,32,2987
1417,0.054,0.002,33,3720
1418,0.054,0.002,34,3211
1419,0.054,0.003,0,118544
1420,0.054,0.003,1,15925
1421,0.054,0.003,2,5244
1422,0.054,0.003,3,1818
1423,0.054,0.003,4,742
1424,0.054,0.003,5,367
1425,0.054,0.003,6,521
1426,0.054,0.003,7,613
1427,0.054,0.003,8,648
1428,0.054,0.003,9,629
1429,0.054,0.003,10,807
1430,0.054,0.003,11,587
1431,0.054,0.003,12,955
1432,0.054,0.003,13,494
1433,0.054,0.003,14,736
1434,0.054,0.003,15,843
1435,0.054,0.003,16,1044
1436,0.054,0.003,17,1317
1437,0.054,0.003,18,1026
1438,0.054,0.003,19,1078
1439,0.054,0.003,20,1084
1440,0.054,0.003,21,1016
1441,0.054,0.003,22,1383
1442,0.054,0.003,23,1339
1443,0.054,0.003,24,1267
1444,0.054,0.003,25,1102
1445,0.054,0.003,26,1609
1446,0.054,0.003,27,1258
1447,0.054,0.003,28,1193
1448,0.054,0.003,29,1133
1449,0.054,0.003,30,1657
1450,0.054,0.003,31,2388
1451,0.054,0.003,32,3661
1452,0.054,0.003,33,4036
1453,0.054,0.003,34,4426
1454,0.054,0.004,0,116048
1455,0.054,0.004,1,16449
1456,0.054,0.004,2,5540
1457,0.054,0.004,3,1748
1458,0.054,0.004,4,794
1459,0.054,0.004,5,436
1460,0.054,0.004,6,514
1461,0.054,0.004,7,279
1462,0.054,0.004,8,787
1463,0.054,0.004,9,367
1464,0.054,0.004,10,925
1465,0.054,0.004,11,815
1466,0.054,0.004,12,824
1467,0.054,0.004,13,1012
1468,0.054,0.004,14,786
1469,0.054,0.004,15,1054
1470,0.054,0.004,16,667
1471,0.054,0.004,17,948
1472,0.054,0.004,18,885
1473,0.054,0.004,19,940
1474,0.054,0.004,20,1247
1475,0.054,0.004,21,1342
1476,0.054,0.004,22,1319
1477,0.054,0.004,23,1111
1478,0.054,0.004,24,1305
1479,0.054,0.004,25,1291
1480,0.054,0.004,26,1190
1481,0.054,0.004,27,1926
1482,0.054,0.004,28,1812
1483,0.054,0.004,29,1414
1484,0.054,0.004,30,2429
1485,0.054,0.004,31,2102
1486,0.054,0.004,32,3547
1487,0.054,0.004,33,3984
1488,0.054,0.004,34,4538
1489,0.054,0.005,0,114911
1490,0.054,0.005,1,16128
1491,0.054,0.005,2,6245
1492,0.054,0.005,3,2274
1493,0.054,0.005,4,934
1494,0.054,0.005,5,367
1495,0.054,0.005,6,831
1496,0.054,0.005,7,798
1497,0.054,0.005,8,722
1498,0.054,0.005,9,774
1499,0.054,0.005,10,418
1500,0.054,0.005,11,725
1501,0.054,0.005,12,881
1502,0.054,0.005,13,909
1503,0.054,0.005,14,1074
1504,0.054,0.005,15,776
1505,0.054,0.005,16,655
1506,0.054,0.005,17,478
1507,0.054,0.005,18,818
1508,0.054,0.005,19,706
1509,0.054,0.005,20,1128
1510,0.054,0.005,21,1052
1511,0.054,0.005,22,1469
1512,0.054,0.005,23,1156
1513,0.054,0.005,24,983
1514,0.054,0.005,25,1151
1515,0.054,0.005,26,1415
1516,0.054,0.005,27,2162
1517,0.054,0.005,28,1967
1518,0.054,0.005,29,1453
1519,0.054,0.005,30,1391
1520,0.054,0.005,31,2484
1521,0.054,0.005,32,3614
1522,0.054,0.005,33,4644
1523,0.054,0.005,34,3933
1524,0.054,0.006,0,111986
1525,0.054,0.006,1,15925
1526,0.054,0.006,2,5513
1527,0.054,0.006,3,2044
1528,0.054,0.006,4,827
1529,0.054,0.006,5,498
1530,0.054,0.006,6,500
1531,0.054,0.006,7,810
1532,0.054,0.006,8,593
1533,0.054,0.006,9,784
1534,0.054,0.006,10,938
1535,0.054,0.006,11,453
1536,0.054,0.006,12,818
1537,0.054,0.006,13,626
1538,0.054,0.006,14,899
1539,0.054,0.006,15,1273
1540,0.054,0.006,16,1159
1541,0.054,0.006,17,1085
1542,0.054,0.006,18,1085
1543,0.054,0.006,19,983
1544,0.054,0.006,20,1339
1545,0.054,0.006,21,1485
1546,0.054,0.006,22,819
1547,0.054,0.006,23,1187
1548,0.054,0.006,24,1192
1549,0.054,0.006,25,1672
1550,0.054,0.006,26,1733
1551,0.054,0.006,27,1243
1552,0.054,0.006,28,1578
1553,0.054,0.006,29,1983
1554,0.054,0.006,30,2147
1555,0.054,0.006,31,2804
1556,0.054,0.006,32,3560
1557,0.054,0.006,33,4801
1558,0.054,0.006,34,4585
1559,0.054,0.007,0,112837
1560,0.054,0.007,1,16260
1561,0.054,0.007,2,5945
1562,0.054,0.007,3,1889
1563,0.054,0.007,4,846
1564,0.054,0.007,5,649
1565,0.054,0.007,6,824
1566,0.054,0.007,7,497
1567,0.054,0.007,8,661
1568,0.054,0.007,9,553
1569,0.054,0.007,10,681
1570,0.054,0.007,11,1179
1571,0.054,0.007,12,909
1572,0.054,0.007,13,1327
1573,0.054,0.007,14,870
1574,0.054,0.007,15,857
1575,0.054,0.007,16,729
1576,0.054,0.007,17,1399
1577,0.054,0.007,18,1112
1578,0.054,0.007,19,931
1579,0.054,0.007,20,1165
1580,0.054,0.007,21,1224
1581,0.054,0.007,22,1256
1582,0.054,0.007,23,1328
1583,0.054,0.007,24,1562
1584,0.054,0.007,25,1477
1585,0.054,0.007,26,1640
1586,0.054,0.007,27,1808
1587,0.054,0.007,28,2271
1588,0.054,0.007,29,2040
1589,0.054,0.007,30,2129
1590,0.054,0.007,31,2226
1591,0.054,0.007,32,3766
1592,0.054,0.007,33,4741
1593,0.054,0.007,34,3230
1594,0.054,0.008,0,112687
1595,0.054,0.008,1,15914
1596,0.054,0.008,2,5602
1597,0.054,0.008,3,1795
1598,0.054,0.008,4,819
1599,0.054,0.008,5,882
1600,0.054,0.008,6,559
1601,0.054,0.008,7,527
1602,0.054,0.008,8,855
1603,0.054,0.008,9,564
1604,0.054,0.008,10,801
1605,0.054,0.008,11,777
1606,0.054,0.008,12,919
1607,0.054,0.008,13,623
1608,0.054,0.008,14,829
1609,0.054,0.008,15,613
1610,0.054,0.008,16,452
1611,0.054,0.008,17,770
1612,0.054,0.008,18,793
1613,0.054,0.008,19,1070
1614,0.054,0.008,20,1463
1615,0.054,0.008,21,1526
1616,0.054,0.008,22,1239
1617,0.054,0.008,23,1325
1618,0.054,0.008,24,1597
1619,0.054,0.008,25,1732
1620,0.054,0.008,26,2053
1621,0.054,0.008,27,1606
1622,0.054,0.008,28,2088
1623,0.054,0.008,29,1965
1624,0.054,0.008,30,1874
1625,0.054,0.008,31,2490
1626,0.054,0.008,32,3025
1627,0.054,0.008,33,5028
1628,0.054,0.008,34,4315
1629,0.054,0.009,0,112317
1630,0.054,0.009,1,18501
1631,0.054,0.009,2,6717
1632,0.054,0.009,3,2178
1633,0.054,0.009,4,1000
1634,0.054,0.009,5,540
1635,0.054,0.009,6,808
1636,0.054,0.009,7,476
1637,0.054,0.009,8,523
1638,0.054,0.009,9,610
1639,0.054,0.009,10,286
1640,0.054,0.009,11,459
1641,0.054,0.009,12,828
1642,0.054,0.009,13,988
1643,0.054,0.009,14,885
1644,0.054,0.009,15,875
1645,0.054,0.009,16,881
1646,0.054,0.009,17,680
1647,0.054,0.009,18,910
1648,0.054,0.009,19,849
1649,0.054,0.009,20,1007
1650,0.054,0.009,21,999
1651,0.054,0.009,22,1065
1652,0.054,0.009,23,978
1653,0.054,0.009,24,1108
1654,0.054,0.009,25,1347
1655,0.054,0.009,26,1416
1656,0.054,0.009,27,1532
1657,0.054,0.009,28,2183
1658,0.054,0.009,29,2646
1659,0.054,0.009,30,2449
1660,0.054,0.009,31,2170
1661,0.054,0.009,32,4172
1662,0.054,0.009,33,5039
1663,0.054,0.009,34,3855
